yr_mfr,fuel_type,kms_run,sale_price,times_viewed,body_type,transmission,assured_buy,registered_state,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,fitness_certificate,emi_starts_from,reserved,warranty_avail
2016,1,16266,13.0978636962015,3678,0,1,1,5,0,10,55,0,1,491544,493044.0,2,1,11333,0,0
2015,1,48057,12.880798694089725,1071,0,1,1,5,0,7,30,0,1,395217,396717.0,2,1,9121,0,0
2014,2,66606,12.697100581987783,1486,0,1,0,5,0,10,66,0,1,333954,334299.0,2,1,7591,0,0
2015,1,55390,12.78520810756903,461,0,1,1,5,0,10,66,0,1,358521,360021.0,2,1,8290,0,0
2017,1,30348,13.397566409510308,1599,3,0,1,5,0,10,20,0,1,635000,658499.0,2,1,15293,0,0
2016,1,41811,12.640445858785545,722,0,1,1,5,0,12,40,0,1,299008,317699.0,2,1,7173,0,0
2013,0,60422,12.781558970469451,2925,0,1,1,5,0,10,55,0,2,362623,414223.0,2,1,8260,0,0
2014,1,56479,12.466122695806934,758,0,1,0,5,0,10,5,0,1,259701,261201.0,2,1,6025,0,0
2011,1,71720,12.33093721450364,1404,0,1,1,5,0,7,32,0,2,204000,258100.0,1,1,5263,0,0
2016,1,52907,12.834678638282325,2546,3,1,1,5,0,16,7,0,1,371144,375099.0,2,1,8710,1,0
2016,1,54988,12.830402831992975,859,0,0,1,5,0,10,66,0,2,373932,375432.0,2,1,8673,0,0
2016,1,45308,13.358224121346234,1006,0,0,1,5,0,16,44,0,1,662175,663675.0,2,1,14703,0,0
2011,0,80805,12.902711224060754,431,0,1,1,5,0,10,55,0,2,371891,401499.0,2,1,9323,0,0
2016,1,65640,13.035931468854065,1548,0,1,1,5,0,7,23,0,1,455201,458699.0,2,1,10652,0,0
2010,1,75320,11.955679935193887,859,0,1,1,5,0,10,5,3,1,125000,159999.0,2,1,3616,0,0
2018,0,13960,14.238363615673666,3768,2,1,1,5,0,8,16,0,1,1592956,1594456.0,2,1,35452,0,0
2013,1,70832,12.78492787699348,1235,3,1,0,5,0,6,6,0,2,358758,360258.0,2,1,8288,0,0
2014,1,59950,13.073591113074693,627,3,1,1,5,0,10,56,0,1,419157,476299.0,2,1,11061,0,0
2014,1,66904,12.837075769266741,798,0,1,1,5,0,10,12,0,1,378807,380307.0,2,1,8731,0,0
2016,0,62876,13.346145125027945,1935,0,1,1,5,0,10,9,0,1,638461,639961.0,2,1,14526,0,0
2009,1,60172,12.21502743148798,374,0,1,0,5,0,7,32,0,3,174856,202499.0,1,1,4687,0,0
2018,0,7020,13.714030282206945,1844,4,1,1,5,0,10,25,0,1,897420,903599.0,2,1,20986,0,0
2007,1,65402,11.696903981581084,5473,0,1,1,5,0,10,65,0,2,105113,127294.0,2,1,2792,0,0
2014,1,84803,12.902462064350583,1518,3,1,1,5,0,7,70,0,1,401402,402902.0,2,1,9321,0,0
2016,1,54503,13.15907903244097,1911,3,1,1,5,0,10,56,0,1,536646,538146.0,2,1,12048,0,0
2010,1,89700,12.094576679766263,3356,0,1,1,5,0,10,8,0,1,178561,180061.0,2,1,4155,0,0
2017,1,88966,12.866435753250597,1187,0,0,1,5,0,10,12,0,1,391110,392610.0,2,1,8991,0,0
2016,0,46478,13.560100755073059,1446,4,1,1,5,0,10,25,0,1,798818,800318.0,2,1,17992,0,0
2011,0,82936,12.553905109722022,639,0,1,1,5,0,5,28,3,1,236740,283299.0,2,1,6578,0,0
2010,1,75401,12.018531490302054,1277,0,1,1,5,0,10,5,0,2,159796,165899.0,2,1,3851,0,0
2017,1,65919,13.413986174989306,441,3,1,1,5,0,10,20,0,1,671860,673360.0,2,1,15546,0,0
2016,0,76252,13.879663067108801,2719,4,1,1,5,0,15,36,0,1,1114849,1116349.0,2,1,24766,0,0
2011,0,91145,12.84818702408727,997,0,1,1,5,0,10,55,0,1,383720,385220.0,2,1,8829,0,0
2016,1,77137,12.922445509607417,1259,0,1,1,5,0,7,30,0,1,427550,517925.0,2,1,9509,0,1
2017,0,84193,14.31342600284544,2492,4,0,1,5,0,15,37,0,2,1736070,1737570.0,2,1,38216,0,0
2017,1,57453,13.257242111955934,946,0,1,1,5,0,7,23,0,2,599847,601347.0,2,1,13291,0,0
2009,1,116752,12.494250844890644,766,0,1,1,5,0,7,33,0,1,245171,270499.0,2,1,6197,0,0
2013,1,87568,12.470354301396597,2627,0,1,1,5,0,16,44,0,3,244365,260599.0,2,1,6051,0,0
2009,1,78447,11.974134282992768,1422,0,1,1,5,0,10,3,0,1,145992,158699.0,2,1,3684,0,0
2014,1,99942,12.817735871986391,442,0,1,1,5,0,10,12,0,1,367332,368832.0,2,1,8564,0,0
2017,1,64886,13.173814759295391,730,0,1,0,5,0,10,9,0,2,538839,540339.0,2,1,12227,0,0
2015,1,77092,13.102770688069633,2313,0,1,0,5,0,10,9,0,1,505363,575620.0,2,1,11388,0,0
2015,1,71225,12.988829699062908,527,0,1,1,5,0,7,30,0,1,440030,441530.0,2,1,10162,0,0
2012,1,100481,12.68043862089303,1237,0,1,1,5,0,10,55,0,2,311600,321499.0,2,1,7465,1,1
2015,0,79830,13.473018840565802,849,4,1,1,5,0,10,25,0,1,703908,848351.0,2,1,16492,0,0
2013,0,84711,13.185336298629682,447,3,1,1,5,0,10,56,3,1,521198,532599.0,2,1,12369,0,0
2015,1,77611,13.668400534445317,2397,1,0,1,5,0,15,17,0,2,896551,898051.0,2,1,20050,0,0
2012,1,94879,12.49312577023578,666,0,1,1,5,0,10,66,0,1,250972,313983.0,2,1,6190,0,0
2009,0,123493,12.246729826469418,2032,0,1,0,5,0,10,55,0,2,199051,210299.0,2,1,4838,0,0
2013,0,80576,13.621924595298639,1562,4,1,1,5,0,15,36,0,2,830139,831639.0,2,1,19139,0,0
2011,1,117927,12.326071003325238,2930,0,1,1,5,0,10,66,0,1,223841,281703.0,2,1,5238,0,0
2015,1,93971,13.038544716450218,1294,3,1,1,5,0,10,56,0,2,462978,464478.0,2,1,10680,0,0
2014,1,94847,12.838670670176061,1651,0,1,1,5,0,7,33,0,2,378346,379846.0,2,1,8745,0,0
2011,1,125071,12.64012197109401,935,3,1,1,5,0,10,56,0,1,279501,308799.0,2,1,7170,0,0
2019,0,59858,13.879473601046108,4132,4,1,0,5,0,10,25,0,1,1115157,1116657.0,2,1,24762,0,0
2012,0,123831,12.764828063453441,501,3,1,0,5,0,13,46,0,1,306739,349799.0,2,1,8123,0,0
2018,0,79530,13.612780966652164,1188,4,1,1,5,0,6,69,0,1,845995,847495.0,2,1,18965,0,0
2018,0,77157,13.640322298601127,908,4,1,1,5,0,6,69,0,1,841944,843444.0,2,1,19495,0,0
2010,1,105844,12.333141324737412,483,0,1,1,5,0,7,32,1,2,227967,229467.0,2,1,5275,0,0
2014,0,106190,13.161582167478837,789,3,1,0,5,0,10,56,0,1,529025,530525.0,2,1,12078,0,0
2014,0,151201,12.884103650205784,656,3,1,1,5,0,16,62,0,1,365000,394099.0,2,1,9152,0,0
2013,0,162143,12.979414060744402,979,0,1,1,5,0,10,55,0,2,437526,439026.0,2,1,10067,0,0
2016,1,111419,13.815809513272683,1207,4,0,0,5,0,7,18,0,1,1056981,1058481.0,2,1,23234,0,0
2014,0,120062,13.108262424625204,1289,0,1,1,5,0,10,55,0,1,504000,505500.0,2,1,11451,0,0
2015,2,160968,12.678258267497402,1475,0,1,1,5,0,10,12,0,1,316127,320899.0,2,1,7449,0,0
2013,0,107995,13.55751543488265,1345,4,1,1,5,0,15,36,0,2,790000,791500.0,2,1,17946,0,0
2016,0,130191,13.506943913124754,531,4,1,1,5,0,10,25,0,1,754509,756009.0,2,1,17061,0,0
2011,1,170425,12.377918691921654,2362,3,1,1,5,0,15,26,0,1,244133,283883.0,2,1,5517,0,0
2014,0,169488,13.112714980964379,1131,0,1,1,5,0,7,23,0,1,455000,550050.0,2,1,11502,0,0
2017,0,128128,13.375762963565084,1790,0,1,1,5,0,7,23,0,1,679737,681237.0,2,1,14963,0,0
2014,1,141973,12.708358912550691,229,0,1,1,5,0,6,11,0,1,306261,330599.0,2,1,7677,0,0
2012,0,128749,13.811300708972,3805,2,1,1,1,0,15,29,1,1,953241,1154597.0,2,1,23130,0,0
2014,0,312882,13.583451128066606,1874,4,1,1,5,0,15,36,0,1,812249,792999.0,2,1,18417,0,0
2017,1,18451,12.306818027824438,4735,0,1,0,5,0,3,47,0,1,231544,270034.0,2,1,5138,0,1
2018,1,11972,13.040934209038205,1325,0,1,1,5,0,10,35,0,1,462298,463798.0,2,1,10706,0,0
2014,1,31054,12.954415620808057,1173,3,1,1,5,0,7,70,0,1,425318,426818.0,2,1,9818,0,0
2013,1,25478,12.222924846163666,2417,0,1,0,5,0,10,4,0,1,205737,205399.0,2,1,4724,0,0
2016,1,33475,13.013884671908382,903,0,1,0,5,0,7,30,0,2,452617,454117.0,2,1,10420,0,0
2015,0,17927,13.353473511064868,1792,3,1,1,5,0,10,13,0,1,636217,637717.0,2,1,14633,0,0
2019,1,3139,13.452384852530079,891,0,1,1,5,0,10,9,0,1,710843,712343.0,2,1,16155,0,0
2014,0,38846,13.103586184170885,1056,0,1,1,5,0,10,55,0,1,498976,500476.0,2,1,11398,0,0
2013,1,25889,12.73552078877424,1865,0,1,1,5,0,7,30,0,2,341460,342960.0,2,1,7888,0,0
2011,1,48598,12.75966748674671,4098,3,1,0,5,0,7,63,0,2,338850,347999.0,2,1,8081,1,0
2017,1,20176,13.020106928033034,1171,0,0,1,5,0,10,12,0,1,454328,455828.0,2,1,10485,0,0
2011,1,48478,12.826646445079627,2704,3,1,0,5,0,7,63,0,1,331670,372099.0,2,1,8641,0,0
2014,1,44857,12.590651139040151,2487,0,1,1,5,0,7,32,0,1,285000,354490.0,2,1,6824,1,0
2019,2,17417,13.03156082297469,871,4,1,0,5,0,10,22,3,1,462035,466799.0,2,1,10606,0,0
2014,1,54813,13.024527811495128,1295,0,1,1,5,0,16,44,0,1,456021,457521.0,2,1,10531,0,0
2017,1,30884,13.273708410798184,1041,0,1,1,5,0,7,23,0,1,590842,592342.0,2,1,13511,0,0
2015,1,48850,13.24511007368959,912,0,0,1,5,0,16,44,3,1,557566,565399.0,2,1,13130,0,0
2015,1,44065,13.424094794006532,1669,3,1,0,5,0,6,14,0,1,690764,692264.0,2,1,15704,0,0
2012,0,46331,13.293453766757365,2944,4,1,1,5,0,10,25,0,2,619737,621237.0,2,1,13781,0,0
2013,0,73887,13.23121598859283,4267,2,1,0,5,0,9,71,0,1,515920,567099.0,2,1,12949,0,0
2010,1,62724,12.514288695423467,1492,0,1,1,5,0,16,44,0,1,236653,276999.0,2,1,6322,0,0
2011,1,68190,12.203063121452164,1239,0,1,1,5,0,5,28,0,3,188122,199499.0,2,1,4632,0,0
2011,1,69474,12.633295983835929,747,3,1,1,5,0,15,26,0,1,265496,315699.0,1,1,7122,0,0
2013,0,54675,13.265075745598185,1534,4,1,0,5,0,10,25,0,1,604017,605517.0,2,1,13395,0,0
2015,1,79846,13.17949767984249,1524,4,1,1,5,0,10,25,0,1,537059,529599.0,2,1,12297,0,0
2015,1,46166,13.631225875499437,1641,4,1,1,5,0,7,18,0,1,865129,866629.0,2,1,19318,0,0
2017,1,29397,13.496130022495239,1364,4,1,1,5,0,10,25,0,1,760460,755699.0,2,1,16877,0,0
2016,1,61456,13.134487581306125,1400,0,1,1,5,0,10,9,0,1,516355,506199.0,2,1,11755,0,0
2018,1,34924,14.146237751957193,4496,1,0,1,5,0,15,17,0,1,1440000,1441500.0,2,1,32332,0,0
2010,1,63541,11.83572609824155,1539,0,1,0,5,0,2,52,0,2,120120,138199.0,1,1,3208,0,0
2009,1,71582,12.046484710585869,702,0,1,1,5,0,10,72,0,1,152650,170599.0,1,1,3960,0,0
2015,0,98926,13.123360879733418,948,0,1,0,5,0,10,55,0,1,527428,528928.0,2,1,11625,0,0
2015,0,52094,13.503944179487666,2961,2,1,1,5,0,9,71,0,1,760226,732399.0,2,1,17009,0,0
2017,0,13630,13.73895235567768,1114,4,1,1,5,0,10,51,0,1,972994,974494.0,2,1,21516,0,0
2018,1,47926,13.271987829299075,1271,0,1,1,5,0,10,9,0,1,589256,590756.0,2,1,13488,0,0
2014,1,69438,12.708056293989998,411,0,1,0,5,0,10,66,0,1,330890,332390.0,2,1,7674,0,0
2012,1,95783,12.863330956177444,436,0,1,1,5,0,10,55,0,1,361555,385999.0,2,1,8963,0,0
2015,0,58112,13.8186047659615,2269,2,1,1,5,0,9,71,0,1,1026631,1028131.0,2,1,23299,0,0
2016,0,73264,13.529159599187462,561,4,1,1,5,0,10,25,0,1,798909,800409.0,2,1,17444,0,0
2016,0,77241,13.58319885731316,8780,4,1,1,5,0,9,50,0,1,818889,820389.0,2,1,18412,0,0
2014,2,87427,12.732867086336196,878,0,1,0,5,0,10,66,0,1,337372,338872.0,2,1,7867,0,0
2016,0,94775,13.746480900086427,2426,4,1,1,5,0,7,18,0,1,971224,972724.0,2,1,21678,0,0
2012,0,109285,12.725755924188407,122,0,1,0,5,0,10,48,3,1,298573,336399.0,2,1,7811,0,0
2016,0,96122,13.169245054904412,902,3,1,1,5,0,16,7,0,1,526301,541399.0,2,1,12171,0,0
2013,0,160035,12.585532529950823,2370,0,1,0,5,0,16,44,0,2,323429,324929.0,2,1,6789,0,0
2014,0,113188,12.74314771816828,932,3,1,1,5,0,6,6,0,1,351924,402454.0,2,1,7948,1,0
2013,0,178253,13.569864462857323,2199,4,1,0,5,0,15,36,0,2,804795,806295.0,2,1,18169,0,0
2014,1,117914,12.910404543289742,710,0,1,1,5,0,10,55,0,1,407786,409286.0,2,1,9395,0,0
2013,0,125780,13.396198522120352,2684,2,1,1,5,0,9,71,0,1,698258,699758.0,2,1,15272,0,0
2014,0,101489,13.726131653318747,1937,4,1,1,5,0,15,36,0,2,920498,921998.0,2,1,21242,0,0
2013,0,214799,12.791074881951216,1736,0,1,1,5,0,7,33,0,1,362964,364464.0,2,1,8339,0,0
2015,1,122135,13.200618025913975,1593,3,1,1,5,0,6,14,0,1,556765,558265.0,2,1,12559,0,0
2018,0,119308,13.655105862486058,932,4,1,1,5,0,10,25,0,1,860000,861500.0,2,1,19785,0,0
2011,1,38373,12.153193884427925,2495,0,1,1,5,0,5,28,0,2,196270,197770.0,2,1,4406,1,0
2011,1,46292,12.096252199150253,7509,0,1,1,5,0,5,28,0,2,164522,193237.0,2,1,4162,1,0
2015,1,31433,13.229061198470541,2269,0,0,1,5,0,16,44,0,1,569199,570699.0,2,1,12921,1,0
2014,1,43814,12.600473435865414,2401,0,1,1,5,0,7,32,0,1,289232,296999.0,2,1,6892,1,0
2012,1,17736,12.223416369847799,7175,0,1,0,5,0,10,4,0,1,216493,217993.0,2,1,4727,1,0
2012,1,41017,12.510976812683724,3314,0,0,0,5,0,7,32,0,1,279478,322758.0,2,1,6302,1,0
2016,1,18946,12.436783492503524,754,0,1,1,5,0,10,5,0,1,258325,299495.0,2,1,5851,1,0
2016,1,9984,13.212019420845351,4992,3,1,1,5,0,10,56,0,1,559414,560914.0,2,1,12703,1,0
2014,1,21690,13.075688873646284,2185,0,1,1,5,0,16,44,0,1,477193,478693.0,2,1,11084,1,0
2015,1,46687,13.041584899117968,1877,0,1,1,5,0,7,34,0,1,474000,475500.0,2,1,10712,1,0
2017,1,27809,13.124758506790567,3131,0,1,0,5,0,10,55,0,1,502240,612394.0,2,1,11642,1,1
2012,1,32808,12.469970349063402,670,0,1,1,5,0,10,66,0,1,251163,291613.0,2,1,6048,1,0
2015,1,23648,12.884103650205784,919,0,0,1,5,0,10,12,0,1,394974,396474.0,2,1,9152,1,0
2015,1,25655,12.891689040774468,1715,0,1,1,5,0,7,30,0,1,400773,402273.0,2,1,9221,1,0
2014,1,42559,12.854219845093203,1587,0,0,0,5,0,6,11,1,1,393000,483010.0,2,1,8882,1,0
2014,1,30771,12.995663454208234,2835,0,1,1,5,0,10,55,0,1,446375,447875.0,2,1,10232,1,0
2013,1,16906,12.983558676727112,1357,0,1,0,5,0,10,55,0,1,439320,440820.0,2,1,10109,1,0
2017,1,17868,13.342621168916079,1456,3,0,1,5,0,10,20,0,1,636639,638139.0,2,1,14475,1,0
2010,1,29196,12.377497548848917,1444,0,1,0,5,0,7,32,0,1,239128,240628.0,2,1,5514,1,0
2015,1,10945,12.964536950287645,1803,0,1,1,5,0,7,30,0,1,438632,440132.0,2,1,9918,1,0
2015,1,46917,12.914352251223685,1475,0,1,1,5,0,7,30,0,1,406703,408203.0,2,1,9433,1,0
2012,1,66511,12.919265071011086,2030,3,1,1,5,0,6,14,0,1,412330,413830.0,2,1,9479,1,0
2019,2,17397,13.038109649149323,1404,4,1,1,5,0,10,22,0,1,466307,467807.0,2,1,10675,1,0
2015,0,37423,13.29261066605301,1172,0,1,1,5,0,7,23,0,1,587000,664610.0,2,1,13769,1,0
2012,0,61365,12.718593831018605,2394,0,1,1,5,0,10,55,1,2,336053,384993.0,2,1,7756,1,0
2015,1,50258,13.119958487974461,2504,3,0,0,5,0,16,62,0,1,507000,508500.0,2,1,11586,1,0
2014,2,61591,12.714392131554726,2286,0,1,1,5,0,10,12,0,1,344976,346476.0,2,1,7723,1,0
2010,1,33011,12.03823962120863,1817,0,1,1,5,0,10,72,0,1,170317,216700.0,2,1,3928,1,0
2019,1,8333,13.376848994369261,1196,0,0,1,5,0,10,55,0,1,668463,669963.0,2,1,14979,1,0
2010,1,74934,12.357930699297548,19572,0,1,1,5,0,7,33,0,1,232800,234300.0,2,1,5407,1,0
2012,1,58547,13.153666288870715,1016,4,1,0,5,0,10,25,0,1,519736,521236.0,2,1,11983,1,0
2019,0,24435,13.636502306108252,1817,4,1,1,5,0,10,64,0,1,840000,841500.0,2,1,19420,1,0
2018,1,7349,13.664919036810753,1401,3,1,1,5,0,6,14,0,1,901369,998253.0,2,1,19980,1,0
2010,0,84008,12.555669095940537,2484,3,1,0,5,0,10,56,0,2,290268,334628.0,2,1,6590,1,0
2010,1,83421,11.673333668452292,10502,0,1,1,5,0,10,5,0,2,112000,134940.0,2,1,2727,0,0
2012,1,71493,12.468048372988473,598,0,1,1,5,0,6,11,0,1,267392,309462.0,2,1,6037,1,0
2013,0,74078,12.713790445009238,2774,3,1,1,5,0,16,62,0,1,332439,381019.0,2,1,7718,1,0
2011,1,76746,12.251996801857983,2435,0,1,1,5,0,7,32,0,1,188635,238861.0,2,1,4864,1,0
2015,2,79847,12.806827634813303,2088,0,1,1,5,0,10,66,0,1,368640,370140.0,2,1,8471,1,0
2019,0,5861,13.8386712660806,2207,4,1,1,5,0,10,51,0,1,1085000,1086500.0,2,1,23772,1,0
2015,0,61564,13.018554989905477,2322,3,0,1,5,0,16,62,0,2,467072,468572.0,2,1,10469,1,0
2015,0,58242,13.629661587154116,4270,4,1,0,5,0,9,50,0,1,835562,837062.0,2,1,19288,1,0
2013,0,68815,12.889924255834439,2095,0,1,1,5,0,10,55,0,1,404254,405754.0,2,1,9205,1,0
2016,1,56769,13.085489827506951,1522,0,1,1,5,0,16,44,0,2,486405,487905.0,2,1,11193,1,0
2015,0,78700,13.206151063882734,2036,3,0,1,5,0,16,62,0,1,570501,646626.0,2,1,12629,1,0
2013,1,68804,12.515023182178803,1135,0,1,1,5,0,10,66,0,1,277000,344970.0,2,1,6327,1,0
2015,0,99222,13.082788521549922,1240,0,1,1,5,0,10,55,0,2,506474,507974.0,2,1,11163,1,0
2010,0,97436,12.487858620108554,2030,3,1,1,5,0,10,56,0,1,259524,300814.0,2,0,6158,1,0
2017,0,64712,14.115364007769827,4928,4,1,1,5,0,15,37,0,2,1390000,1530700.0,2,1,31349,1,0
2018,2,42958,12.819361893011372,1091,4,1,1,5,0,10,22,0,3,370167,371667.0,2,1,8578,1,0
2016,0,80638,13.336666365845028,2274,3,0,1,5,0,13,46,0,1,654376,655876.0,2,1,14389,1,0
2016,0,93031,13.401507605973375,2405,3,1,1,5,0,6,14,1,1,640000,722380.0,2,1,15353,1,0
2013,1,96735,12.32562744402074,1068,0,1,1,5,0,10,66,0,2,228683,230183.0,2,1,5235,1,0
2012,0,136965,12.692192581620315,911,0,1,1,5,0,10,55,0,1,324785,326285.0,2,1,7554,1,0
2014,2,94937,12.388390035648781,2123,0,1,1,5,0,10,66,0,3,241753,243253.0,2,1,5575,1,0
2014,0,106640,12.921223460764026,1180,0,1,1,5,0,16,44,0,1,415727,417227.0,2,1,9498,1,0
2012,1,104456,13.070225515944076,1423,4,1,1,5,0,10,25,0,2,490465,491965.0,2,1,11024,1,0
2012,0,118302,12.858134776140485,1570,3,1,1,5,0,10,56,0,1,387995,442125.0,2,1,8917,1,0
2015,0,112267,13.184020877383121,1449,3,1,1,5,0,10,56,0,1,561446,562946.0,2,1,12352,1,0
2013,2,121461,12.536810615481928,981,0,1,1,5,0,10,66,0,1,271228,338096.0,2,1,6467,1,0
2010,0,225134,13.054938561589527,764,4,1,1,5,0,15,36,0,2,475017,476517.0,2,1,10857,1,0
2016,0,141825,12.764542062347527,1952,4,1,1,5,0,9,39,0,1,348768,350268.0,2,1,8120,1,0
2015,0,246938,14.1220381822145,3728,2,1,1,5,0,15,29,0,2,1378563,1380063.0,2,1,31559,1,0
2017,1,73309,13.942975461598207,1926,2,0,1,5,0,8,16,0,1,1156017,1157517.0,2,1,26385,1,0
2014,1,23661,13.13764403126642,1085,0,1,1,5,0,7,23,0,1,514787,516287.0,2,1,11793,1,0
2014,0,27388,13.199137364009813,2024,0,1,1,5,0,10,55,0,1,557758,539999.0,2,1,12541,1,0
2013,1,25341,12.788843976868392,1921,0,1,1,5,0,7,33,0,1,340000,389340.0,2,1,8320,1,0
2017,1,24830,12.868242443138575,2619,0,1,1,5,0,14,60,0,1,377067,430107.0,2,1,9008,1,0
2018,2,21940,12.984706916945681,1886,0,1,1,5,0,10,66,0,1,439065,440565.0,2,1,10120,1,0
2016,1,35646,12.791074881951216,1345,0,1,1,5,0,10,66,0,1,361507,363007.0,2,1,8339,1,0
2016,1,37910,13.015888908197233,3414,4,1,0,5,0,11,58,0,2,449917,451417.0,2,1,10441,1,0
2016,1,32972,13.421280598541603,1800,3,1,1,5,0,6,14,0,1,690307,691807.0,2,1,15660,1,0
2011,1,60972,12.211055211904458,1122,0,1,1,5,0,10,5,0,1,199804,201304.0,2,1,4669,1,0
2017,1,19240,13.501346239149143,1846,4,1,1,5,0,5,21,0,1,742458,743958.0,2,1,16965,1,0
2013,0,57244,13.087355696952333,1946,4,1,1,5,0,12,19,0,1,466000,482899.0,2,1,11214,1,0
2018,2,27390,12.970607494427341,1090,4,1,0,5,0,10,22,0,1,434112,435612.0,2,1,9979,1,0
2019,0,14800,13.474566939598647,2102,0,1,1,5,0,10,55,0,1,738118,739618.0,2,1,16517,1,0
2016,1,65566,13.417565602493985,841,3,1,1,5,0,6,14,0,1,673413,674913.0,2,1,15602,1,0
2019,0,16449,13.49544164814662,1058,0,1,1,5,0,10,55,0,1,737675,739175.0,2,1,16865,1,0
2016,0,51764,13.177796192143052,1904,4,1,1,5,0,12,19,1,2,550000,551500.0,2,1,12276,1,0
2011,1,85190,12.411862488496919,2051,3,1,1,5,0,16,62,0,1,246408,286388.0,2,1,5707,1,0
2018,0,35902,13.67267775532048,2397,4,1,1,5,0,5,21,0,1,888137,889637.0,2,1,20136,1,0
2015,0,101238,13.192074124490256,1432,0,1,0,5,0,7,23,0,1,546039,547539.0,2,1,12452,1,0
2014,0,88309,12.857353015105854,1619,3,1,0,5,0,6,6,0,1,389948,391448.0,2,1,8910,1,0
2014,0,154655,12.990884733591443,1646,0,1,1,5,0,7,23,0,1,461583,463083.0,2,1,10183,1,0
2015,0,158343,12.979644768394998,1479,3,1,0,5,0,13,46,0,1,449000,450500.0,2,1,10069,1,0
2010,1,34854,12.117235967327753,16577,0,1,1,7,0,10,3,0,1,168985,215074.0,2,1,4251,0,0
2013,1,39541,12.702593441367041,6602,0,1,1,7,0,10,66,0,2,334356,413213.0,2,1,7633,0,1
2015,1,34481,12.756788950278564,6909,0,1,1,7,0,10,12,0,1,315000,390190.0,2,1,8058,0,0
2011,1,46592,12.938197721303972,3068,0,1,1,0,0,10,55,0,1,400576,486361.0,2,1,9660,0,0
2011,1,23837,12.397102012393043,289,0,1,1,7,0,10,3,0,1,229930,242199.0,2,1,5623,0,0
2011,3,41925,12.503577565461939,4856,0,1,1,7,0,7,49,0,1,266850,332882.0,2,1,6255,0,0
2014,1,40187,12.546462199435432,2755,0,1,1,7,0,10,5,0,2,268894,335306.0,2,1,6529,0,0
2017,1,19279,12.802155358422256,3729,0,1,1,7,0,10,5,0,1,341200,421368.0,2,1,8432,0,0
2016,1,20411,13.209639552665134,4882,0,1,1,7,0,10,9,0,1,544031,661291.0,2,1,12673,1,0
2010,1,5383,12.92220121928181,2690,0,0,1,7,0,7,32,0,1,384865,473317.0,2,1,9507,0,0
2019,1,8294,12.933860354655108,1473,4,1,1,7,0,10,22,0,1,422000,414199.0,2,1,9618,0,0
2012,0,38856,12.927561868962652,5581,0,1,1,7,0,7,33,0,1,394052,484252.0,2,1,9558,0,0
2012,1,30692,12.583134849755478,2591,0,1,1,7,0,7,49,0,1,286327,356064.0,2,1,6773,0,0
2019,1,8647,13.023424421548933,2068,4,1,1,7,0,10,22,0,1,454976,550009.0,2,1,10520,0,0
2020,1,17082,12.94107888267557,2082,4,1,1,7,0,10,22,0,1,420000,509100.0,2,1,9688,0,0
2014,1,35103,13.119757986318648,2421,3,1,1,7,0,10,56,0,1,482007,581647.0,2,1,11584,0,0
2012,1,51853,12.890428797985763,5809,0,1,1,7,0,7,33,0,1,357194,440383.0,2,1,9210,0,0
2012,1,56900,12.67011793406678,2858,0,1,1,7,0,7,32,0,1,312716,318199.0,2,1,7389,0,0
2018,1,7885,12.748975257467732,1724,0,1,1,0,0,10,4,0,1,341912,344999.0,2,1,7995,0,0
2013,1,4264,12.53357260855853,2068,0,1,1,7,0,10,4,0,1,267264,333372.0,2,1,6446,0,0
2013,1,33274,12.522702896937837,1047,0,1,1,7,0,10,5,0,1,239240,300028.0,2,1,6376,0,0
2018,1,16208,12.711380072012252,1482,0,1,1,7,0,10,4,0,1,323194,399923.0,2,1,7700,0,0
2015,1,15516,13.239611158726555,7209,3,1,1,7,0,10,56,0,1,569098,690608.0,2,1,13058,0,0
2012,1,29160,12.473420624482628,1350,0,1,1,7,0,10,5,0,1,236473,296729.0,1,1,6069,0,0
2015,1,22377,12.658418158870553,1394,0,1,1,7,0,7,24,0,1,301348,373935.0,2,1,7303,0,0
2011,1,31119,12.403689136199052,425,0,1,1,7,0,10,3,0,1,215765,272088.0,2,1,5661,0,0
2011,1,55981,12.588606838347618,2189,0,1,1,7,0,10,66,0,1,283423,352609.0,2,1,6810,0,0
2009,1,27034,12.521974031275594,2040,0,1,1,7,0,7,32,0,1,252474,315770.0,2,1,6371,0,0
2010,1,34430,12.654594050245667,1258,0,1,1,7,0,7,32,0,1,295260,366688.0,2,1,7275,0,0
2014,1,41913,12.85317326978424,612,0,1,1,7,0,10,66,0,1,329926,382099.0,2,1,8873,0,0
2016,1,40681,12.531046890002363,6002,0,1,1,7,0,7,24,0,1,275979,276899.0,2,1,6429,0,0
2012,1,53847,12.823145691536048,4939,0,1,1,7,0,7,33,0,1,349647,431411.0,2,1,8610,0,0
2018,1,13379,12.676073149771026,3831,0,1,1,7,0,3,47,0,1,300000,372340.0,2,1,7433,0,0
2017,1,27927,12.663177821226444,586,0,1,1,7,0,10,4,1,2,306454,380010.0,2,1,7338,0,0
2019,0,43074,13.42969953670894,4464,0,1,1,7,0,10,55,0,2,677514,817469.0,2,1,15792,0,0
2008,1,83568,12.34973566445404,1402,0,1,1,7,0,7,32,0,2,204440,258616.0,2,1,5363,0,0
